RegionID,SizeRank,RegionName,STATE,RegionType,StateName,3/31/2018,Monthly Pmt,Total 2018,3/31/2019,Monthly Pmt,Total 2019,3/31/2020,Monthly Pmt,Total 2020,3/31/2021,Monthly Pmt,Total 2021,3/31/2022,Monthly Pmt,Total 2022,3/31/2023,Monthly Pmt,Total 2023,,,
394304,83,Akron, OH,msa,OH,"248,137.34","1,263.18"," 454,744.74 ","257,160.84","1,218.85"," 438,784.73 ","266,982.03","1,140.06"," 410,420.54 ","295,715.76","1,240.38"," 446,536.50 ","328,654.85","1,833.21"," 659,954.87 ","341,902.75","2,213.03"," 796,691.24 ",,,
394531,84,Des Moines, IA,msa,IA,"319,702.05","1,627.49"," 585,896.60 ","328,222.97","1,555.65"," 560,035.61 ","334,245.15","1,427.28"," 513,821.38 ","355,837.93","1,492.56"," 537,322.14 ","399,491.88","2,228.33"," 802,199.06 ","412,308.54","2,668.75"," 960,748.64 ",,,
395115,85,Springfield, MA,msa,MA,"337,502.02","1,718.10"," 618,517.42 ","348,114.31","1,649.93"," 593,975.52 ","358,024.65","1,528.82"," 550,376.63 ","395,178.55","1,657.58"," 596,727.23 ","429,614.98","2,396.35"," 862,687.70 ","447,916.05","2,899.22"," 1,043,720.16 ",,,
394931,87,Ogden, UT,msa,UT,"419,321.14","2,134.62"," 768,461.86 ","450,260.79","2,134.07"," 768,264.56 ","483,200.88","2,063.35"," 742,804.92 ","560,765.46","2,352.13"," 846,766.66 ","679,515.11","3,790.28"," 1,364,499.27 ","661,155.39","4,279.46"," 1,540,603.90 ",,,
394816,88,Madison, WI,msa,WI,"405,610.37","2,064.82"," 743,335.05 ","421,564.10","1,998.06"," 719,300.38 ","438,342.44","1,871.79"," 673,845.88 ","475,526.28","1,994.59"," 718,053.86 ","514,778.13","2,871.39"," 1,033,699.43 ","533,725.90","3,454.64"," 1,243,671.63 ",,,
395235,89,Winston, NC,msa,NC,"245,602.76","1,250.28"," 450,099.78 ","260,007.85","1,232.34"," 443,642.49 ","273,387.73","1,167.41"," 420,267.76 ","305,736.87","1,282.41"," 461,668.57 ","346,941.56","1,935.21"," 696,675.47 ","370,951.42","2,401.05"," 864,379.56 ",,,
394528,90,Deltona, FL,msa,FL,"316,036.83","1,608.83"," 579,179.60 ","332,703.83","1,576.89"," 567,681.15 ","348,870.42","1,489.73"," 536,304.21 ","384,937.86","1,614.62"," 581,263.59 ","478,063.47","2,666.60"," 959,974.62 ","502,280.36","3,251.11"," 1,170,398.20 ",,,
395143,91,Syracuse, NY,msa,NY,"219,803.80","1,118.94"," 402,819.75 ","227,916.29","1,080.24"," 388,885.76 ","237,264.95","1,013.16"," 364,737.69 ","264,035.02","1,107.49"," 398,697.97 ","288,399.79","1,608.67"," 579,120.76 ","309,692.33","2,004.54"," 721,635.52 ",,,
395006,92,Provo, UT,msa,UT,"476,374.38","2,425.05"," 873,019.52 ","514,737.72","2,439.66"," 878,279.34 ","545,047.62","2,327.44"," 837,879.38 ","626,293.19","2,626.99"," 945,714.80 ","755,045.44","4,211.58"," 1,516,167.84 ","730,414.33","4,727.75"," 1,701,988.94 ",,,
395160,93,Toledo, OH,msa,OH,"207,060.88","1,054.07"," 379,466.65 ","215,915.47","1,023.36"," 368,409.17 ","223,457.77",954.20," 343,512.48 ","249,013.05","1,044.48"," 376,014.51 ","272,893.04","1,522.17"," 547,982.45 ","287,186.76","1,858.87"," 669,193.73 ",,,
395224,94,Wichita, KS,msa,KS,"229,325.62","1,167.42"," 420,269.75 ","236,070.90","1,118.89"," 402,799.69 ","249,810.68","1,066.73"," 384,023.73 ","273,039.32","1,145.26"," 412,294.64 ","311,019.08","1,734.84"," 624,541.39 ","327,889.02","2,122.32"," 764,036.88 ",,,
394549,95,Durham, NC,msa,NC,"397,647.39","2,024.28"," 728,741.83 ","416,518.64","1,974.14"," 710,691.49 ","431,699.03","1,843.43"," 663,633.23 ","479,085.01","2,009.52"," 723,427.61 ","584,356.33","3,259.49"," 1,173,415.83 ","610,616.68","3,952.33"," 1,422,840.15 ",,,
394352,96,Augusta, GA,msa,GA,"235,339.67","1,198.03"," 431,291.30 ","246,499.21","1,168.31"," 420,593.16 ","258,102.26","1,102.14"," 396,770.03 ","287,706.95","1,206.79"," 434,443.04 ","333,916.27","1,862.56"," 670,520.05 ","352,645.55","2,282.57"," 821,723.78 ",,,
394957,97,Palm Bay, FL,msa,FL,"358,100.51","1,822.96"," 656,266.90 ","371,683.30","1,761.64"," 634,190.48 ","385,339.51","1,645.46"," 592,366.64 ","432,747.25","1,815.16"," 653,456.70 ","528,726.68","2,949.19"," 1,061,708.80 ","552,160.79","3,573.97"," 1,286,628.04 ",,,
394711,98,Jackson, MS,msa,MS,"246,268.74","1,253.67"," 451,320.28 ","251,262.24","1,190.89"," 428,720.15 ","256,424.54","1,094.97"," 394,190.94 ","276,095.93","1,158.08"," 416,910.18 ","313,102.62","1,746.46"," 628,725.24 ","322,474.90","2,087.28"," 751,421.07 ",,,
394666,99,Harrisburg, PA,msa,PA,"293,238.98","1,492.78"," 537,399.50 ","300,460.29","1,424.07"," 512,665.10 ","311,236.57","1,329.03"," 478,451.23 ","342,072.98","1,434.82"," 516,536.80 ","380,330.01","2,121.45"," 763,721.09 ","404,387.79","2,617.48"," 942,291.96 ",,,
395113,100,Spokane, WA,msa,WA,"354,622.78","1,805.26"," 649,893.50 ","384,068.46","1,820.34"," 655,322.86 ","426,048.31","1,819.30"," 654,946.61 ","495,235.43","2,077.26"," 747,815.05 ","581,274.98","3,242.30"," 1,167,228.33 ","577,349.00","3,737.00"," 1,345,320.83 ",,,
395075,101,Scranton, PA,msa,PA,"203,029.15","1,033.55"," 372,077.97 ","206,137.25",977.01," 351,724.93 ","213,093.27",909.94," 327,579.55 ","236,065.97",990.18," 356,464.17 ","263,240.83","1,468.33"," 528,600.34 ","271,819.62","1,759.40"," 633,385.69 ",,,
394460,102,Chattanooga, TN,msa,TN,"279,173.92","1,421.18"," 511,623.41 ","294,829.74","1,397.38"," 503,057.89 ","312,156.00","1,332.96"," 479,864.63 ","347,745.05","1,458.62"," 525,101.73 ","418,126.43","2,332.27"," 839,618.14 ","437,251.75","2,830.20"," 1,018,870.54 ",,,
394871,103,Modesto, CA,msa,CA,"417,743.70","2,126.59"," 765,570.99 ","439,175.84","2,081.53"," 749,350.69 ","457,157.23","1,952.14"," 702,769.08 ","513,811.09","2,155.18"," 775,864.66 ","580,416.47","3,237.51"," 1,165,504.40 ","570,578.26","3,693.18"," 1,329,543.86 ",,,
394768,104,Lancaster, PA,msa,PA,"329,260.34","1,676.15"," 603,413.44 ","343,856.76","1,629.75"," 586,711.01 ","357,934.38","1,528.44"," 550,237.86 ","396,544.85","1,663.31"," 598,790.37 ","447,726.83","2,497.38"," 899,057.17 ","476,476.27","3,084.08"," 1,110,270.31 ",,,
394997,105,Portland, ME,msa,ME,"449,754.28","2,289.54"," 824,234.64 ","472,293.91","2,238.50"," 805,858.92 ","494,536.23","2,111.75"," 760,230.29 ","582,439.08","2,443.04"," 879,494.25 ","694,486.19","3,873.78"," 1,394,561.93 ","718,394.91","4,649.95"," 1,673,981.66 ",,,
395245,106,Youngstown, OH,msa,OH,"168,911.96",859.87," 309,553.67 ","174,770.43",828.35," 298,204.80 ","180,806.87",772.07," 277,946.99 ","202,259.86",848.38," 305,416.29 ","229,552.18","1,280.42"," 460,951.90 ","239,560.28","1,550.60"," 558,215.98 ",,,
394770,107,Lansing, MI,msa,MI,"238,713.83","1,215.21"," 437,474.90 ","247,332.92","1,172.27"," 422,015.69 ","263,113.62","1,123.54"," 404,473.79 ","292,684.84","1,227.67"," 441,959.75 ","320,417.78","1,787.26"," 643,414.43 ","331,150.91","2,143.44"," 771,637.64 ",,,
394590,108,Fayetteville, AR,msa,AR,"302,632.71","1,540.60"," 554,614.76 ","313,429.12","1,485.54"," 534,793.37 ","327,123.22","1,396.87"," 502,873.13 ","373,416.05","1,566.29"," 563,865.44 ","459,907.93","2,565.33"," 923,517.41 ","489,911.03","3,171.04"," 1,141,575.57 ",,,
394589,109,Fayetteville, NC,msa,NC,"206,512.85","1,051.28"," 378,462.31 ","210,894.37",999.56," 359,841.84 ","219,273.05",936.33," 337,079.48 ","240,339.01","1,008.10"," 362,916.54 ","274,659.57","1,532.03"," 551,529.73 ","301,908.39","1,954.16"," 703,497.62 ",,,
394792,110,Lexington, KY,msa,KY,"304,281.14","1,548.99"," 557,635.73 ","313,207.95","1,484.49"," 534,416.00 ","324,072.41","1,383.84"," 498,183.24 ","355,811.07","1,492.45"," 537,281.58 ","399,381.92","2,227.72"," 801,978.25 ","424,668.49","2,748.75"," 989,549.42 ",,,
394971,111,Pensacola, FL,msa,FL,"281,986.56","1,435.49"," 516,777.94 ","301,293.76","1,428.02"," 514,087.22 ","321,010.20","1,370.77"," 493,475.83 ","366,280.60","1,536.36"," 553,090.77 ","440,996.54","2,459.84"," 885,542.43 ","464,322.91","3,005.42"," 1,081,950.92 ",,,
395068,112,Santa Rosa, CA,msa,CA,"961,062.26","4,892.43"," 1,761,274.65 ","976,130.25","4,626.49"," 1,665,537.61 ","964,972.29","4,120.59"," 1,483,412.37 ","1,059,700.18","4,444.91"," 1,600,167.72 ","1,204,891.01","6,720.78"," 2,419,479.54 ","1,162,154.91","7,522.27"," 2,708,017.53 ",,,
395019,113,Reno, NV,msa,NV,"548,377.59","2,791.60"," 1,004,975.00 ","588,106.42","2,787.41"," 1,003,465.84 ","611,632.47","2,611.77"," 940,237.54 ","703,402.75","2,950.42"," 1,062,151.72 ","854,073.14","4,763.95"," 1,715,020.26 ","797,712.13","5,163.35"," 1,858,804.20 ",,,
394698,114,Huntsville, AL,msa,AL,"273,994.33","1,394.81"," 502,131.12 ","285,674.10","1,353.99"," 487,435.93 ","307,222.25","1,311.89"," 472,280.18 ","352,190.57","1,477.26"," 531,814.56 ","421,065.13","2,348.66"," 845,519.19 ","433,311.65","2,804.69"," 1,009,689.44 ",,,
394995,115,Port St. Lucie, FL,msa,FL,"360,121.86","1,833.25"," 659,971.29 ","378,139.54","1,792.24"," 645,206.54 ","391,503.26","1,671.78"," 601,841.92 ","435,747.91","1,827.74"," 657,987.75 ","552,859.56","3,083.80"," 1,110,168.79 ","584,969.17","3,786.33"," 1,363,077.12 ",,,
394761,116,Lafayette, LA,msa,LA,"259,118.96","1,319.08"," 474,870.02 ","258,587.96","1,225.61"," 441,219.78 ","261,404.45","1,116.24"," 401,846.35 ","265,167.99","1,112.25"," 400,408.78 ","289,586.48","1,615.29"," 581,503.69 ","295,226.18","1,910.91"," 687,926.94 ",,,
394898,117,Myrtle Beach, SC,msa,SC,"321,461.33","1,636.45"," 589,120.72 ","337,241.89","1,598.40"," 575,424.28 ","351,370.69","1,500.41"," 540,147.77 ","389,094.99","1,632.06"," 587,540.94 ","488,111.00","2,722.64"," 980,150.54 ","526,841.70","3,410.08"," 1,227,630.28 ",,,
395116,118,Springfield, MO,msa,MO,"246,984.78","1,257.31"," 452,632.52 ","257,225.45","1,219.15"," 438,894.97 ","266,958.27","1,139.96"," 410,384.01 ","301,450.47","1,264.43"," 455,196.03 ","361,127.98","2,014.34"," 725,162.49 ","373,879.15","2,420.00"," 871,201.66 ",,,
395195,119,Visalia, CA,msa,CA,"306,960.50","1,562.63"," 562,546.02 ","319,339.11","1,513.55"," 544,877.38 ","328,640.27","1,403.35"," 505,205.22 ","376,532.32","1,579.36"," 568,571.07 ","438,863.12","2,447.94"," 881,258.42 ","444,728.47","2,878.59"," 1,036,292.56 ",,,
394746,120,Killeen, TX,msa,TX,"236,329.82","1,203.07"," 433,105.88 ","248,860.83","1,179.51"," 424,622.71 ","259,396.71","1,107.67"," 398,759.94 ","288,216.61","1,208.92"," 435,212.64 ","356,925.73","1,990.90"," 716,724.16 ","372,376.35","2,410.28"," 867,699.89 ",,,
394338,121,Asheville, NC,msa,NC,"397,439.04","2,023.22"," 728,360.00 ","412,068.05","1,953.05"," 703,097.60 ","429,471.59","1,833.91"," 660,209.08 ","485,536.96","2,036.58"," 733,170.18 ","579,353.37","3,231.58"," 1,163,369.65 ","611,300.54","3,956.76"," 1,424,433.66 ",,,
395244,122,York, PA,msa,PA,"280,406.59","1,427.45"," 513,882.44 ","286,139.98","1,356.20"," 488,230.85 ","297,916.70","1,272.15"," 457,975.14 ","329,886.38","1,383.71"," 498,134.80 ","366,324.07","2,043.32"," 735,596.49 ","385,005.68","2,492.02"," 897,128.36 ",,,
395183,123,Vallejo, CA,msa,CA,"578,586.45","2,945.38"," 1,060,336.76 ","594,873.66","2,819.48"," 1,015,012.55 ","603,059.39","2,575.16"," 927,058.50 ","674,481.64","2,829.11"," 1,018,480.29 ","761,886.85","4,249.74"," 1,529,905.72 ","730,294.91","4,726.97"," 1,701,710.67 ",,,
753917,124,Santa Maria, CA,msa,CA,"1,273,989.85","6,485.43"," 2,334,756.15 ","1,285,967.44","6,095.01"," 2,194,202.19 ","1,277,264.70","5,454.13"," 1,963,486.70 ","1,479,373.21","6,205.23"," 2,233,882.09 ","1,951,866.45","10,887.34"," 3,919,442.43 ","1,915,911.95","12,401.11"," 4,464,398.93 ",,,
395050,125,Salinas, CA,msa,CA,"962,103.55","4,897.73"," 1,763,182.95 ","1,008,053.63","4,777.80"," 1,720,007.38 ","1,016,542.80","4,340.80"," 1,562,689.60 ","1,192,017.34","4,999.91"," 1,799,969.18 ","1,464,187.76","8,167.11"," 2,940,159.99 ","1,440,561.65","9,324.31"," 3,356,752.33 ",,,
395048,126,Salem, OR,msa,OR,"395,116.92","2,011.40"," 724,104.40 ","419,219.08","1,986.94"," 715,299.15 ","442,229.29","1,888.39"," 679,820.97 ","492,370.45","2,065.25"," 743,488.88 ","563,414.84","3,142.68"," 1,131,364.31 ","571,616.70","3,699.90"," 1,331,963.60 ",,,
394870,127,Mobile, AL,msa,AL,"200,603.43","1,021.20"," 367,632.51 ","207,615.32",984.02," 354,246.91 ","221,729.41",946.82," 340,855.54 ","241,439.82","1,012.72"," 364,578.79 ","278,278.31","1,552.21"," 558,796.33 ","292,269.70","1,891.77"," 681,037.84 ",,,
395015,128,Reading, PA,msa,PA,"263,455.72","1,341.16"," 482,817.71 ","269,169.73","1,275.76"," 459,275.09 ","279,135.03","1,191.95"," 429,102.85 ","324,323.35","1,360.37"," 489,734.52 ","366,579.99","2,044.75"," 736,110.39 ","388,083.10","2,511.94"," 904,299.27 ",,,
394502,129,Corpus Christi, TX,msa,TX,"252,075.11","1,283.23"," 461,961.23 ","252,145.09","1,195.07"," 430,226.53 ","265,463.91","1,133.57"," 408,086.79 ","290,520.80","1,218.59"," 438,692.01 ","342,606.80","1,911.03"," 687,971.06 ","353,688.34","2,289.32"," 824,153.66 ",,,
394421,130,Brownsville, TX,msa,TX,"179,922.13",915.92," 329,731.28 ","179,083.68",848.79," 305,564.35 ","183,764.85",784.71," 282,494.18 ","203,487.51",853.53," 307,270.07 ","252,533.41","1,408.61"," 507,099.33 ","269,579.19","1,744.90"," 628,165.11 ",,,
394820,131,Manchester, NH,msa,NH,"409,684.42","2,085.56"," 750,801.29 ","422,777.10","2,003.81"," 721,370.08 ","445,685.90","1,903.15"," 685,134.68 ","510,767.10","2,142.41"," 771,268.17 ","577,992.53","3,223.99"," 1,160,637.01 ","592,256.69","3,833.50"," 1,380,058.27 ",,,
394612,132,Fort Wayne, IN,msa,IN,"231,503.22","1,178.50"," 424,260.50 ","244,210.74","1,157.47"," 416,688.42 ","260,497.88","1,112.37"," 400,452.72 ","293,523.38","1,231.18"," 443,225.97 ","333,068.50","1,857.83"," 668,817.69 ","344,219.21","2,228.02"," 802,088.99 ",,,
394658,133,Gulfport, MS,msa,MS,"222,805.37","1,134.22"," 408,320.53 ","228,638.13","1,083.66"," 390,117.41 ","237,488.22","1,014.11"," 365,080.91 ","260,251.62","1,091.62"," 392,984.97 ","301,733.12","1,683.04"," 605,894.73 ","312,392.07","2,022.02"," 727,926.37 ",,,
395051,134,Salisbury, MD,msa,DE,"422,026.05","2,148.39"," 773,418.97 ","434,325.10","2,058.54"," 741,074.04 ","445,269.03","1,901.37"," 684,493.84 ","506,733.42","2,125.49"," 765,177.24 ","619,998.37","3,458.30"," 1,244,986.78 ","638,706.71","4,134.15"," 1,488,294.68 ",,,
394596,135,Flint, MI,msa,MI,"189,163.21",962.96," 346,666.79 ","199,726.12",946.63," 340,785.84 ","209,427.30",894.29," 321,944.01 ","238,152.29",998.93," 359,614.55 ","269,809.31","1,504.97"," 541,790.17 ","272,913.92","1,766.49"," 635,935.60 ",,,
394972,136,Peoria, IL,msa,IL,"201,091.42","1,023.69"," 368,526.82 ","198,500.82",940.82," 338,695.15 ","200,681.04",856.94," 308,498.74 ","217,790.98",913.52," 328,868.58 ","244,811.83","1,365.54"," 491,594.02 ","250,653.50","1,622.40"," 584,065.05 ",,,
394439,137,Canton, OH,msa,OH,"205,697.33","1,047.13"," 376,967.76 ","214,756.08","1,017.86"," 366,430.94 ","222,394.79",949.66," 341,878.40 ","249,597.09","1,046.93"," 376,896.42 ","279,132.83","1,556.98"," 560,512.25 ","293,491.74","1,899.68"," 683,885.40 ",,,
395070,138,Savannah, GA,msa,GA,"301,554.02","1,535.11"," 552,637.92 ","316,256.22","1,498.94"," 539,617.15 ","328,391.82","1,402.29"," 504,823.29 ","359,273.12","1,506.97"," 542,509.34 ","427,054.03","2,382.07"," 857,545.19 ","467,591.02","3,026.57"," 1,089,566.17 ",,,
394327,139,Anchorage, AK,msa,AK,"430,413.77","2,191.08"," 788,790.58 ","445,846.55","2,113.15"," 760,732.69 ","463,559.16","1,979.47"," 712,610.51 ","468,163.57","1,963.71"," 706,936.02 ","500,329.07","2,790.79"," 1,004,685.02 ","508,493.38","3,291.32"," 1,184,875.59 ",,,
394372,140,Beaumont, TX,msa,TX,"212,438.10","1,081.45"," 389,321.12 ","219,154.47","1,038.71"," 373,935.76 ","231,465.80",988.40," 355,822.89 ","241,837.97","1,014.39"," 365,180.00 ","261,739.48","1,459.96"," 525,585.56 ","267,226.74","1,729.68"," 622,683.51 ",,,
395096,141,Shreveport, LA,msa,LA,"245,631.32","1,250.42"," 450,152.12 ","250,712.60","1,188.28"," 427,782.32 ","256,826.74","1,096.69"," 394,809.23 ","266,264.62","1,116.85"," 402,064.71 ","281,094.37","1,567.92"," 564,451.12 ","287,446.81","1,860.55"," 669,799.69 ",,,
395164,142,Trenton, NJ,msa,NJ,"480,779.10","2,447.48"," 881,091.76 ","489,333.67","2,319.26"," 834,933.28 ","492,239.63","2,101.94"," 756,699.82 ","524,181.39","2,198.68"," 791,524.01 ","594,481.69","3,315.97"," 1,193,748.05 ","636,357.27","4,118.94"," 1,482,820.08 ",,,
394875,143,Montgomery, AL,msa,AL,"235,694.59","1,199.84"," 431,941.74 ","242,802.54","1,150.79"," 414,285.66 ","253,364.71","1,081.91"," 389,487.19 ","268,357.13","1,125.62"," 405,224.44 ","302,346.36","1,686.46"," 607,126.14 ","318,605.92","2,062.24"," 742,405.69 ",,,
394520,144,Davenport, IA,msa,IL,"222,140.67","1,130.84"," 407,102.38 ","231,120.64","1,095.43"," 394,353.23 ","239,207.62","1,021.46"," 367,724.08 ","255,637.07","1,072.27"," 386,016.91 ","283,349.32","1,580.50"," 568,979.17 ","292,148.44","1,890.99"," 680,755.28 ",,,
395146,145,Tallahassee, FL,msa,FL,"290,060.37","1,476.60"," 531,574.28 ","303,517.88","1,438.56"," 517,882.16 ","320,247.01","1,367.51"," 492,302.61 ","349,438.97","1,465.72"," 527,659.59 ","397,611.65","2,217.84"," 798,423.46 ","419,585.79","2,715.85"," 977,705.87 ",,,
394576,146,Eugene, OR,msa,OR,"419,355.99","2,134.79"," 768,525.73 ","440,384.02","2,087.26"," 751,412.17 ","465,900.25","1,989.47"," 716,209.37 ","526,215.39","2,207.21"," 794,595.39 ","597,596.15","3,333.34"," 1,200,002.03 ","610,227.61","3,949.82"," 1,421,933.56 ",,,
394901,147,Naples, FL,msa,FL,"722,857.90","3,679.82"," 1,324,733.42 ","756,993.73","3,587.87"," 1,291,632.47 ","769,996.72","3,288.01"," 1,183,684.42 ","855,663.44","3,589.08"," 1,292,068.30 ","1,247,743.42","6,959.80"," 2,505,529.26 ","1,381,619.28","8,942.80"," 3,219,406.63 ",,,
394332,148,Ann Arbor, MI,msa,MI,"447,061.19","2,275.83"," 819,299.20 ","465,982.91","2,208.59"," 795,090.68 ","472,609.46","2,018.12"," 726,523.16 ","501,581.47","2,103.88"," 757,397.70 ","548,798.99","3,061.15"," 1,102,014.97 ","560,828.39","3,630.07"," 1,306,825.02 ",,,
394927,149,Ocala, FL,msa,FL,"237,794.74","1,210.53"," 435,790.55 ","250,866.25","1,189.01"," 428,044.49 ","261,848.15","1,118.13"," 402,528.43 ","292,919.25","1,228.65"," 442,313.72 ","367,584.73","2,050.36"," 738,127.95 ","392,493.73","2,540.49"," 914,576.78 ",,,
394679,150,Hickory, NC,msa,NC,"238,372.51","1,213.47"," 436,849.39 ","252,721.00","1,197.80"," 431,209.18 ","269,988.27","1,152.89"," 415,041.91 ","309,647.34","1,298.82"," 467,573.46 ","360,791.28","2,012.46"," 724,486.38 ","385,154.23","2,492.98"," 897,474.51 ",,,
394697,151,Huntington, WV,msa,OH,"182,941.85",931.29," 335,265.32 ","185,851.26",880.87," 317,111.64 ","189,550.14",809.41," 291,387.67 ","206,391.76",865.71," 311,655.54 ","224,190.26","1,250.51"," 450,184.91 ","228,517.02","1,479.12"," 532,483.31 ",,,
394602,152,Fort Collins, CO,msa,CO,"543,092.09","2,764.69"," 995,288.62 ","570,172.23","2,702.40"," 972,865.34 ","596,215.86","2,545.94"," 916,538.22 ","652,560.10","2,737.16"," 985,378.34 ","766,534.97","4,275.66"," 1,539,239.37 ","768,744.36","4,975.85"," 1,791,304.40 ",,,
395033,153,Rockford, IL,msa,IL,"185,748.87",945.58," 340,409.55 ","191,335.70",906.86," 326,469.55 ","198,014.69",845.56," 304,399.87 ","216,126.95",906.54," 326,355.86 ","246,573.05","1,375.36"," 495,130.63 ","254,430.58","1,646.85"," 592,866.29 ",,,
394796,154,Lincoln, NE,msa,NE,"306,391.01","1,559.73"," 561,502.35 ","321,870.21","1,525.54"," 549,196.11 ","332,074.41","1,418.01"," 510,484.39 ","362,108.27","1,518.86"," 546,790.47 ","405,870.50","2,263.91"," 815,007.64 ","422,508.48","2,734.77"," 984,516.23 ",,,
394622,155,Gainesville, FL,msa,FL,"291,941.29","1,486.17"," 535,021.31 ","305,795.61","1,449.36"," 521,768.57 ","320,980.83","1,370.64"," 493,430.68 ","358,649.27","1,504.35"," 541,567.32 ","415,579.60","2,318.07"," 834,503.98 ","440,517.52","2,851.33"," 1,026,480.34 ",,,
394405,156,Boulder, CO,msa,CO,"891,931.34","4,540.51"," 1,634,583.02 ","931,270.00","4,413.87"," 1,588,994.10 ","972,783.65","4,153.95"," 1,495,420.46 ","1,056,859.07","4,432.99"," 1,595,877.58 ","1,249,595.59","6,970.13"," 2,509,248.51 ","1,232,224.65","7,975.81"," 2,871,291.87 ",,,
394646,157,Green Bay, WI,msa,WI,"265,097.26","1,349.52"," 485,826.05 ","279,999.55","1,327.09"," 477,753.64 ","295,714.82","1,262.75"," 454,590.28 ","327,269.63","1,372.73"," 494,183.45 ","369,466.51","2,060.85"," 741,906.66 ","387,119.33","2,505.70"," 902,053.52 ",,,
394488,158,Columbus, GA,msa,GA,"215,713.28","1,098.12"," 395,323.33 ","224,286.92","1,063.04"," 382,693.09 ","237,782.36","1,015.37"," 365,533.08 ","263,644.54","1,105.86"," 398,108.34 ","297,862.29","1,661.45"," 598,121.91 ","311,307.71","2,015.00"," 725,399.62 ",,,
395107,159,South Bend, IN,msa,IN,"222,097.02","1,130.62"," 407,022.38 ","233,602.38","1,107.19"," 398,587.74 ","245,768.81","1,049.47"," 377,810.32 ","274,043.99","1,149.48"," 413,811.71 ","314,846.72","1,756.19"," 632,227.47 ","327,928.62","2,122.58"," 764,129.16 ",,,
395109,160,Spartanburg, SC,msa,SC,"234,830.61","1,195.44"," 430,358.38 ","248,849.25","1,179.45"," 424,602.95 ","262,426.11","1,120.60"," 403,416.91 ","293,507.67","1,231.12"," 443,202.24 ","342,958.52","1,912.99"," 688,677.33 ","361,128.57","2,337.47"," 841,490.66 ",,,
394645,161,Greeley, CO,msa,CO,"471,775.02","2,401.64"," 864,590.58 ","497,358.08","2,357.29"," 848,625.05 ","522,256.42","2,230.12"," 802,843.40 ","585,701.28","2,456.72"," 884,420.23 ","682,837.22","3,808.81"," 1,371,170.23 ","679,153.26","4,395.95"," 1,582,541.98 ",,,
394808,162,Lubbock, TX,msa,TX,"249,491.06","1,270.07"," 457,225.61 ","246,042.11","1,166.15"," 419,813.22 ","251,293.76","1,073.07"," 386,303.60 ","273,392.50","1,146.74"," 412,827.95 ","313,628.11","1,749.39"," 629,780.45 ","328,402.55","2,125.65"," 765,233.49 ",,,
394471,163,Clarksville, TN,msa,TN,"232,410.10","1,183.12"," 425,922.48 ","242,816.68","1,150.86"," 414,309.78 ","259,558.54","1,108.36"," 399,008.71 ","289,524.67","1,214.41"," 437,187.84 ","355,720.06","1,984.18"," 714,303.12 ","376,041.06","2,434.00"," 876,239.28 ",,,
395028,164,Roanoke, VA,msa,VA,"285,143.31","1,451.56"," 522,563.11 ","296,420.73","1,404.92"," 505,772.54 ","312,438.94","1,334.17"," 480,299.58 ","350,213.19","1,468.97"," 528,828.67 ","391,841.74","2,185.66"," 786,837.21 ","408,068.95","2,641.30"," 950,869.68 ",,,
394579,165,Evansville, IN,msa,IN,"223,694.30","1,138.75"," 409,949.61 ","229,320.50","1,086.89"," 391,281.71 ","239,814.83","1,024.05"," 368,657.51 ","268,125.71","1,124.65"," 404,874.99 ","303,866.63","1,694.94"," 610,178.92 ","312,571.07","2,023.18"," 728,343.47 ",,,
394747,167,Kingsport, TN,msa,TN,"204,801.32","1,042.57"," 375,325.71 ","217,575.92","1,031.23"," 371,242.34 ","231,757.08",989.64," 356,270.67 ","253,400.83","1,062.89"," 382,640.14 ","302,404.94","1,686.79"," 607,243.78 ","322,468.00","2,087.24"," 751,404.99 ",,,
394741,168,Kennewick, WA,msa,WA,"380,571.15","1,937.35"," 697,447.34 ","410,465.91","1,945.46"," 700,363.92 ","443,186.95","1,892.48"," 681,293.14 ","479,392.15","2,010.81"," 723,891.39 ","558,911.12","3,117.56"," 1,122,320.62 ","568,566.15","3,680.15"," 1,324,855.31 ",,,
395179,169,Utica, NY,msa,NY,"196,219.47",998.88," 359,598.32 ","202,474.50",959.65," 345,475.30 ","212,815.88",908.76," 327,153.13 ","240,258.90","1,007.77"," 362,795.57 ","265,606.34","1,481.53"," 533,350.40 ","280,561.42","1,815.99"," 653,755.57 ",,,
